year,sex,age_group,people_total,mortality_rate,dead_within_year
2019,m,22,390423.0,54.2062704956602,212
2019,m,23,398335.0,50.5268885639189,202
2019,m,24,395996.0,58.3849546989198,232
2019,m,25,406145.0,61.3158891486763,250
2019,m,26,409962.0,59.0824233122362,243
2019,m,27,422715.0,66.8205134623201,283
2019,m,28,445509.0,69.7257878800802,311
2019,m,29,431564.0,74.5346646952788,322
2019,m,30,428279.0,81.7108090825298,350
2019,m,31,431537.0,84.3248260731479,364
2019,m,32,416781.0,86.4816043127902,361
2019,m,33,432856.0,96.4652264960433,418
2019,m,34,428294.0,92.4109736344859,396
2019,m,35,422745.0,109.127012676806,462
2019,m,36,422214.0,107.794392561035,456
2019,m,37,425409.0,129.997087166332,554
2019,m,38,434155.0,132.074278620076,574
2019,m,39,428856.0,139.293264528121,598
2019,m,40,408228.0,154.09415140761,630
2019,m,41,384059.0,157.361967831582,605
2019,m,42,386142.0,168.910896934832,653
2019,m,43,386857.0,188.850821177437,731
2019,m,44,396741.0,213.320625578328,847
2019,m,45,404701.0,238.044414977715,964
2019,m,46,423869.0,251.753281783852,1068
2019,m,47,442512.0,265.44456740866,1175
2019,m,48,446130.0,280.11630579474,1250
2019,m,49,439653.0,308.454453618734,1357
2019,m,50,449264.0,345.858495961634,1554
2019,m,51,449126.0,365.282395393541,1641
2019,m,52,456387.0,382.581292435169,1747
2019,m,53,453848.0,417.179458795389,1894
2019,m,54,457713.0,450.274000488229,2061
2019,m,55,449202.0,473.656798634715,2128
2019,m,56,441662.0,547.136933275202,2417
2019,m,57,429164.0,564.861989666449,2425
2019,m,58,416344.0,623.553147053927,2597
2019,m,59,395920.0,685.876509561623,2716
2019,m,60,389122.0,744.703486428159,2898
2019,m,61,380267.0,811.005463636263,3084
2019,m,62,362922.0,919.373668255737,3337
2019,m,63,347422.0,982.544052187126,3414
2019,m,64,337213.0,1073.92922360282,3622
2019,m,65,337127.0,1195.52334734744,4031
2019,m,66,326343.0,1295.57912889864,4229
2019,m,67,319643.0,1413.42756183746,4518
2019,m,68,318034.0,1544.61196631758,4913
2019,m,69,324205.0,1702.82494942627,5521
2019,m,70,330258.0,1796.01288143687,5932
2019,m,71,354259.0,2027.75844668817,7184
2019,m,72,352605.0,2190.33720344565,7724
2019,m,73,267954.0,2393.43902877015,6414
2019,m,74,276062.0,2745.45652590549,7580
2019,m,75,254925.0,3074.54407456536,7838
2019,m,76,235542.0,3366.16387152261,7929
2019,m,77,200496.0,3693.21152659871,7405
2019,m,78,185741.0,4253.23624382554,7901
2019,m,79,187360.0,4751.11254330996,8902
2019,m,80,177507.0,5324.61415140856,9452
2019,m,81,165667.0,5829.55041658485,9658
2019,m,82,151562.0,6476.37300037016,9816
2019,m,83,136866.0,7328.17313691523,10030
2019,m,84,123234.0,8277.84945057742,10202
2019,m,85,107304.0,9243.00578862138,9919
2019,m,86,96337.0,10306.1125360672,9929
2019,m,87,84445.0,11419.6921512342,9644
2019,m,88,73413.0,13046.9199415898,9579
2019,m,89,60117.0,14534.5444148072,8738
2019,m,90,48908.0,15432.7228269814,7548
2019,m,91,38992.0,17211.6938618078,6712
2019,m,92,31613.0,18664.5947866688,5901
2019,m,93,24169.0,20752.4532883385,5016
2019,m,94,18040.0,23062.3041758693,4161
2019,m,95,13124.0,25046.265519162,3288
2019,m,96,9385.0,27073.5683717139,2541
2019,m,97,6558.0,29193.1163541628,1915
2019,m,98,4324.0,32623.648869964,1411
2019,m,99,2696.0,35021.0260723297,945
2019,m,100 and over,1374.0,32899.4529334088,453
2020,f,0,346220.0,414.670017804419,1436
2020,f,1,354137.0,20.02659264482,71
2020,f,2,366236.0,12.8575435349353,48
2020,f,3,375366.0,11.9497263064561,45
2020,f,4,376440.0,7.7489087205795,30
2020,f,5,376097.0,6.27419183582853,24
2020,f,6,377347.0,6.22625864716571,24
2020,f,7,393830.0,7.27379807819216,29
2020,f,8,391688.0,8.49262017129271,34
2020,f,9,385802.0,8.34876502052985,33
2020,f,10,384957.0,7.08514902577725,28
2020,f,11,382866.0,5.23986057207369,21
2020,f,12,381334.0,9.51739944198297,37
2020,f,13,372798.0,9.51889607653681,36
2020,f,14,363752.0,13.5121186814424,50
2020,f,15,346968.0,17.0460488679228,60
2020,f,16,342828.0,17.6299841297251,61
2020,f,17,330158.0,29.2423351211847,97
2020,f,18,331150.0,37.6417952985398,125
2020,f,19,340531.0,43.8270478366392,150
2020,f,20,349996.0,51.4099233569935,180
2020,f,21,359014.0,43.5908827992053,157
2020,f,22,364936.0,43.9671976641257,161
2020,f,23,371651.0,54.8519977592618,204
2020,f,24,374051.0,50.3523251540911,189
2020,f,25,375744.0,59.4148372742257,224
2020,f,26,384830.0,61.9950448246315,239
2020,f,27,395693.0,62.4129210184333,247
2020,f,28,416982.0,63.8539541019943,267
2020,f,29,423762.0,66.4501552184337,282
2020,f,30,415840.0,72.112428657802,300
2020,f,31,423066.0,77.5262130032702,328
2020,f,32,432011.0,93.1811704645428,403
2020,f,33,426352.0,93.1409735430584,398
2020,f,34,427367.0,105.420599655201,451
2020,f,35,429455.0,112.359613811676,483
2020,f,36,425980.0,122.779869860249,524
2020,f,37,429153.0,139.473832086762,599
2020,f,38,433373.0,136.914387237409,594
2020,f,39,438144.0,161.600046760865,709
2020,f,40,431295.0,168.68817651586,728
2020,f,41,406998.0,186.466142136377,759
2020,f,42,384540.0,186.985104907854,720
2020,f,43,384166.0,206.98005569972,796
2020,f,44,391582.0,230.383761496987,903
2020,f,45,400852.0,259.487593093513,1041
2020,f,46,409362.0,283.96468556419,1163
2020,f,47,428701.0,291.376817243718,1250
2020,f,48,448791.0,321.449304294691,1443
2020,f,49,457922.0,357.643211011156,1638
2020,f,50,449005.0,386.847520309075,1737
2020,f,51,460867.0,421.38053972008,1943
2020,f,52,458326.0,443.40984584871,2033
2020,f,53,463446.0,473.064766458147,2193
2020,f,54,464831.0,518.549843293585,2411
2020,f,55,467835.0,554.762920960104,2596
2020,f,56,459104.0,602.73156543755,2768
2020,f,57,448697.0,650.585118312864,2920
2020,f,58,434400.0,725.780098949167,3153
2020,f,59,420843.0,792.74231562481,3337
2020,f,60,400314.0,869.541217773249,3481
2020,f,61,393716.0,930.483700438563,3664
2020,f,62,383305.0,1038.36286531917,3981
2020,f,63,366912.0,1135.27029598021,4166
2020,f,64,350291.0,1199.63249398697,4203
2020,f,65,341715.0,1323.54099480521,4523
2020,f,66,340624.0,1517.58301797769,5170
2020,f,67,331019.0,1580.54221505437,5232
2020,f,68,323812.0,1746.03137238286,5654
2020,f,69,323620.0,1909.19430062325,6179
2020,f,70,331095.0,2088.10276288029,6914
2020,f,71,335490.0,2233.43148655525,7493
2020,f,72,360580.0,2464.92623317745,8889
2020,f,73,359110.0,2757.19893070444,9902
2020,f,74,274162.0,2971.98463821779,8149
2020,f,75,282490.0,3471.61852638581,9807
2020,f,76,261290.0,3870.88151815037,10115
2020,f,77,244043.0,4280.44193561679,10447
2020,f,78,209658.0,4848.22138875949,10165
2020,f,79,195605.0,5468.71020544145,10698
2020,f,80,197313.0,6167.8763904707,12171
2020,f,81,187953.0,6699.1250229452,12592
2020,f,82,175292.0,7586.21926225515,13299
2020,f,83,162535.0,8335.17290072435,13548
2020,f,84,148610.0,9367.71908305941,13922
2020,f,85,134112.0,10477.5470425069,14052
2020,f,86,118571.0,11781.5121685151,13970
2020,f,87,108325.0,13435.9130783526,14555
2020,f,88,96592.0,14714.8376987589,14214
2020,f,89,85792.0,16281.95431856,13969
2020,f,90,71921.0,17493.8112573509,12582
2020,f,91,59764.0,19652.5040975629,11746
2020,f,92,48317.0,21317.5684284482,10301
2020,f,93,39934.0,24128.3988830826,9636
2020,f,94,31264.0,25714.2679337105,8040
2020,f,95,24233.0,28679.6350490618,6950
2020,f,96,18359.0,30052.4199071134,5518
2020,f,97,13655.0,32107.4653160097,4385
2020,f,98,9837.0,34490.6275468623,3393
2020,f,99,6658.0,37935.6123464985,2526
2020,f,100 and over,4307.0,40254.6390356224,1734
2020,m,0,366460.0,414.670017804419,1520
2020,m,1,373896.0,20.02659264482,75
2020,m,2,385476.0,12.8575435349353,50
2020,m,3,395849.0,11.9497263064561,48
2020,m,4,397146.0,7.7489087205795,31
2020,m,5,396385.0,6.27419183582853,25
2020,m,6,397642.0,6.22625864716571,25
2020,m,7,414865.0,7.27379807819216,31
2020,m,8,411623.0,8.49262017129271,35
2020,m,9,404920.0,8.34876502052985,34
2020,m,10,402690.0,7.08514902577725,29
2020,m,11,399248.0,5.23986057207369,21
2020,m,12,401308.0,9.51739944198297,39
2020,m,13,390443.0,9.51889607653681,38
2020,m,14,380140.0,13.5121186814424,52
2020,m,15,363666.0,17.0460488679228,62
2020,m,16,359620.0,17.6299841297251,64
2020,m,17,347509.0,29.2423351211847,102
2020,m,18,347219.0,37.6417952985398,131
2020,m,19,355986.0,43.8270478366392,157
2020,m,20,368739.0,51.4099233569935,190
2020,m,21,376716.0,43.5908827992053,165
2020,m,22,382611.0,43.9671976641257,169
2020,m,23,390211.0,54.8519977592618,215
2020,m,24,398133.0,50.3523251540911,201
2020,m,25,395764.0,59.4148372742257,236
2020,m,26,405895.0,61.9950448246315,252
2020,m,27,409719.0,62.4129210184333,256
2020,m,28,422432.0,63.8539541019943,270
2020,m,29,445198.0,66.4501552184337,296
2020,m,30,431242.0,72.112428657802,311
2020,m,31,427929.0,77.5262130032702,332
2020,m,32,431173.0,93.1811704645428,402
2020,m,33,416420.0,93.1409735430584,388
2020,m,34,432438.0,105.420599655201,456
2020,m,35,427898.0,112.359613811676,481
2020,m,36,422283.0,122.779869860249,519
2020,m,37,421758.0,139.473832086762,589
2020,m,38,424855.0,136.914387237409,582
2020,m,39,433581.0,161.600046760865,701
2020,m,40,428258.0,168.68817651586,723
2020,m,41,407598.0,186.466142136377,761
2020,m,42,383454.0,186.985104907854,718
2020,m,43,385489.0,206.98005569972,798
2020,m,44,386126.0,230.383761496987,890
2020,m,45,395894.0,259.487593093513,1028
2020,m,46,403737.0,283.96468556419,1147
2020,m,47,422801.0,291.376817243718,1232
2020,m,48,441337.0,321.449304294691,1419
2020,m,49,444880.0,357.643211011156,1592
2020,m,50,438296.0,386.847520309075,1696
2020,m,51,447710.0,421.38053972008,1887
2020,m,52,447485.0,443.40984584871,1985
2020,m,53,454640.0,473.064766458147,2151
2020,m,54,451954.0,518.549843293585,2344
2020,m,55,455652.0,554.762920960104,2528
2020,m,56,447074.0,602.73156543755,2695
2020,m,57,439245.0,650.585118312864,2858
2020,m,58,426739.0,725.780098949167,3098
2020,m,59,413747.0,792.74231562481,3280
2020,m,60,393204.0,869.541217773249,3420
2020,m,61,386224.0,930.483700438563,3594
2020,m,62,377183.0,1038.36286531917,3917
2020,m,63,359585.0,1135.27029598021,4083
2020,m,64,344008.0,1199.63249398697,4127
2020,m,65,333591.0,1323.54099480521,4416
2020,m,66,333096.0,1517.58301797769,5056
2020,m,67,322114.0,1580.54221505437,5092
2020,m,68,315125.0,1746.03137238286,5503
2020,m,69,313121.0,1909.19430062325,5979
2020,m,70,318684.0,2088.10276288029,6655
2020,m,71,324326.0,2233.43148655525,7244
2020,m,72,347075.0,2464.92623317745,8556
2020,m,73,344881.0,2757.19893070444,9510
2020,m,74,261540.0,2971.98463821779,7773
2020,m,75,268482.0,3471.61852638581,9321
2020,m,76,247087.0,3870.88151815037,9565
2020,m,77,227613.0,4280.44193561679,9743
2020,m,78,193091.0,4848.22138875949,9362
2020,m,79,177840.0,5468.71020544145,9726
2020,m,80,178458.0,6167.8763904707,11008
2020,m,81,168055.0,6699.1250229452,11259
2020,m,82,156009.0,7586.21926225515,11836
2020,m,83,141746.0,8335.17290072435,11815
2020,m,84,126836.0,9367.71908305941,11882
2020,m,85,113032.0,10477.5470425069,11843
2020,m,86,97385.0,11781.5121685151,11474
2020,m,87,86408.0,13435.9130783526,11610
2020,m,88,74801.0,14714.8376987589,11007
2020,m,89,63834.0,16281.95431856,10394
2020,m,90,51379.0,17493.8112573509,8989
2020,m,91,41360.0,19652.5040975629,8129
2020,m,92,32280.0,21317.5684284482,6882
2020,m,93,25712.0,24128.3988830826,6204
2020,m,94,19153.0,25714.2679337105,4926
2020,m,95,13879.0,28679.6350490618,3981
2020,m,96,9836.0,30052.4199071134,2956
2020,m,97,6844.0,32107.4653160097,2198
2020,m,98,4643.0,34490.6275468623,1602
2020,m,99,2913.0,37935.6123464985,1106
2020,m,100 and over,1751.0,40254.6390356224,705
2021,f,0,332346.0,364.493710183412,
2021,f,1,344784.0,33.8480066119765,
2021,f,2,354066.0,15.7270642442,
2021,f,3,366188.0,8.43009997895,
2021,f,4,375321.0,7.4737255924,
2021,f,5,376410.0,7.3118171893,
2021,f,6,376073.0,7.075295955975,
2021,f,7,377323.0,6.6061074414,
2021,f,8,393801.0,6.014695083925,
2021,f,9,391654.0,5.860399833475,
2021,f,10,385769.0,6.182557348575,
2021,f,11,384929.0,6.69348140175,
2021,f,12,382845.0,7.6885428806,
2021,f,13,381297.0,9.34790592325,
2021,f,14,372762.0,11.7840050653,
2021,f,15,363702.0,15.10013649125,
2021,f,16,346908.0,19.411510107525,
2021,f,17,342767.0,24.44605470145,
2021,f,18,330061.0,29.956762358825,
2021,f,19,331025.0,35.38378977925,
2021,f,20,340381.0,39.8147742362,
2021,f,21,349816.0,42.90901830195,
2021,f,22,358857.0,44.663603940175,
2021,f,23,364775.0,45.8230077258,
2021,f,24,371447.0,46.9165955484,
2021,f,25,373862.0,48.475612297325,
2021,f,26,375520.0,51.04224363375,
2021,f,27,384591.0,54.612807757575,
2021,f,28,395446.0,58.8509703846,
2021,f,29,416715.0,64.2203038993,
2021,f,30,423480.0,70.58095170435,
2021,f,31,415540.0,76.8389534999,
2021,f,32,422738.0,83.1020441702,
2021,f,33,431608.0,89.656419787875,
2021,f,34,425954.0,96.47776628355,
2021,f,35,426916.0,103.996495726525,
2021,f,36,428972.0,112.61780292835,
2021,f,37,425456.0,122.430825318375,
2021,f,38,428554.0,133.358330710275,
2021,f,39,432779.0,145.37904845895,
2021,f,40,437435.0,158.6000194191,
2021,f,41,430567.0,172.888808076225,
2021,f,42,406239.0,187.96303116905,
2021,f,43,383820.0,203.92515909085,
2021,f,44,383370.0,221.00581262825,
2021,f,45,390679.0,238.8633789662,
2021,f,46,399811.0,257.474041778825,
2021,f,47,408199.0,277.4809559854,
2021,f,48,427451.0,298.66269550745,
2021,f,49,447348.0,320.627952722275,
2021,f,50,456284.0,344.1179469176,
2021,f,51,447268.0,369.73236279675,
2021,f,52,458924.0,397.982474317875,
2021,f,53,456293.0,429.654985718125,
2021,f,54,461253.0,465.130847413075,
2021,f,55,462420.0,504.29949437885,
2021,f,56,465239.0,548.342235361225,
2021,f,57,456336.0,600.639282665325,
2021,f,58,445777.0,661.820135351875,
2021,f,59,431247.0,728.614740194925,
2021,f,60,417506.0,798.949535333175,
2021,f,61,396833.0,873.5868541649,
2021,f,62,390052.0,953.690323856525,
2021,f,63,379324.0,1040.32536706435,
2021,f,64,362746.0,1134.52440259773,
2021,f,65,346088.0,1236.23203321535,
2021,f,66,337192.0,1346.46218313245,
2021,f,67,335454.0,1466.81776174755,
2021,f,68,325787.0,1599.02200657415,
2021,f,69,318158.0,1746.29704871398,
2021,f,70,317441.0,1913.2383240317,
2021,f,71,324181.0,2106.05409880825,
2021,f,72,327997.0,2330.07013002188,
2021,f,73,351691.0,2588.2404645406,
2021,f,74,349208.0,2881.9798271871,
2021,f,75,266013.0,3211.3493046659,
2021,f,76,272683.0,3576.72218809618,
2021,f,77,251175.0,3980.93722835495,
2021,f,78,233596.0,4431.20478444102,
2021,f,79,199493.0,4937.92463449425,
2021,f,80,184907.0,5510.28517567643,
2021,f,81,185142.0,6161.60247798558,
2021,f,82,175361.0,6909.43366959198,
2021,f,83,161993.0,7757.5191918961,
2021,f,84,148987.0,8704.1539987286,
2021,f,85,134688.0,9760.8871046188,
2021,f,86,120060.0,10929.0614715317,
2021,f,87,104601.0,12195.9272965769,
2021,f,88,93770.0,13561.0699130921,
2021,f,89,82378.0,15034.9000653248,
2021,f,90,71823.0,16626.6170141851,
2021,f,91,59339.0,18346.0941652541,
2021,f,92,48018.0,20198.4139436419,
2021,f,93,38016.0,22182.5731496535,
2021,f,94,30298.0,24299.7640095953,
2021,f,95,23224.0,26547.3117801032,
2021,f,96,17283.0,28916.0610201716,
2021,f,97,12841.0,31400.4724000292,
2021,f,98,9270.0,34031.8751986568,
2021,f,99,6444.0,36819.5134890779,
2021,f,100 and over,4132.0,39689.735121391,
2021,m,0,349214.0,364.493710183412,
2021,m,1,364940.0,33.8480066119765,
2021,m,2,373821.0,15.7270642442,
2021,m,3,385426.0,8.43009997895,
2021,m,4,395801.0,7.4737255924,
2021,m,5,397115.0,7.3118171893,
2021,m,6,396360.0,7.075295955975,
2021,m,7,397617.0,6.6061074414,
2021,m,8,414834.0,6.014695083925,
2021,m,9,411588.0,5.860399833475,
2021,m,10,404886.0,6.182557348575,
2021,m,11,402661.0,6.69348140175,
2021,m,12,399227.0,7.6885428806,
2021,m,13,401269.0,9.34790592325,
2021,m,14,390405.0,11.7840050653,
2021,m,15,380088.0,15.10013649125,
2021,m,16,363604.0,19.411510107525,
2021,m,17,359556.0,24.44605470145,
2021,m,18,347407.0,29.956762358825,
2021,m,19,347088.0,35.38378977925,
2021,m,20,355829.0,39.8147742362,
2021,m,21,368549.0,42.90901830195,
2021,m,22,376551.0,44.663603940175,
2021,m,23,382442.0,45.8230077258,
2021,m,24,389996.0,46.9165955484,
2021,m,25,397932.0,48.475612297325,
2021,m,26,395528.0,51.04224363375,
2021,m,27,405643.0,54.612807757575,
2021,m,28,409463.0,58.8509703846,
2021,m,29,422162.0,64.2203038993,
2021,m,30,444902.0,70.58095170435,
2021,m,31,430931.0,76.8389534999,
2021,m,32,427597.0,83.1020441702,
2021,m,33,430771.0,89.656419787875,
2021,m,34,416032.0,96.47776628355,
2021,m,35,431982.0,103.996495726525,
2021,m,36,427417.0,112.61780292835,
2021,m,37,421764.0,122.430825318375,
2021,m,38,421169.0,133.358330710275,
2021,m,39,424273.0,145.37904845895,
2021,m,40,432880.0,158.6000194191,
2021,m,41,427535.0,172.888808076225,
2021,m,42,406837.0,187.96303116905,
2021,m,43,382736.0,203.92515909085,
2021,m,44,384691.0,221.00581262825,
2021,m,45,385236.0,238.8633789662,
2021,m,46,394866.0,257.474041778825,
2021,m,47,402590.0,277.4809559854,
2021,m,48,421569.0,298.66269550745,
2021,m,49,439918.0,320.627952722275,
2021,m,50,443288.0,344.1179469176,
2021,m,51,436600.0,369.73236279675,
2021,m,52,445823.0,397.982474317875,
2021,m,53,445500.0,429.654985718125,
2021,m,54,452489.0,465.130847413075,
2021,m,55,449610.0,504.29949437885,
2021,m,56,453124.0,548.342235361225,
2021,m,57,444379.0,600.639282665325,
2021,m,58,436387.0,661.820135351875,
2021,m,59,423641.0,728.614740194925,
2021,m,60,410467.0,798.949535333175,
2021,m,61,389784.0,873.5868541649,
2021,m,62,382630.0,953.690323856525,
2021,m,63,373266.0,1040.32536706435,
2021,m,64,355502.0,1134.52440259773,
2021,m,65,339881.0,1236.23203321535,
2021,m,66,329175.0,1346.46218313245,
2021,m,67,328040.0,1466.81776174755,
2021,m,68,317022.0,1599.02200657415,
2021,m,69,309622.0,1746.29704871398,
2021,m,70,307142.0,1913.2383240317,
2021,m,71,312029.0,2106.05409880825,
2021,m,72,317082.0,2330.07013002188,
2021,m,73,338519.0,2588.2404645406,
2021,m,74,335371.0,2881.9798271871,
2021,m,75,253767.0,3211.3493046659,
2021,m,76,259161.0,3576.72218809618,
2021,m,77,237522.0,3980.93722835495,
2021,m,78,217870.0,4431.20478444102,
2021,m,79,183729.0,4937.92463449425,
2021,m,80,168114.0,5510.28517567643,
2021,m,81,167450.0,6161.60247798558,
2021,m,82,156796.0,6909.43366959198,
2021,m,83,144173.0,7757.5191918961,
2021,m,84,129931.0,8704.1539987286,
2021,m,85,114954.0,9760.8871046188,
2021,m,86,101189.0,10929.0614715317,
2021,m,87,85911.0,12195.9272965769,
2021,m,88,74798.0,13561.0699130921,
2021,m,89,63794.0,15034.9000653248,
2021,m,90,53440.0,16626.6170141851,
2021,m,91,42390.0,18346.0941652541,
2021,m,92,33231.0,20198.4139436419,
2021,m,93,25398.0,22182.5731496535,
2021,m,94,19508.0,24299.7640095953,
2021,m,95,14227.0,26547.3117801032,
2021,m,96,9898.0,28916.0610201716,
2021,m,97,6880.0,31400.4724000292,
2021,m,98,4646.0,34031.8751986568,
2021,m,99,3041.0,36819.5134890779,
2021,m,100 and over,1807.0,39689.735121391,
